Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,GB-DBSCAN,30.60047899843222,37.072748165343015,25.210050239949467,0.901072187306879,0.8507670850767085,47.05509829521179
0.1,HDBSCAN,8.44855567945199,22.216655131497433,29.657572389843413,0.9709544390365815,0.9819585172950481,8.749016046524048
0.1,KNN-DBSCAN,33.94776872166253,42.06617303997423,24.112485781074326,0.8965759219951789,0.8391478653985585,12.072942733764648
0.1,K-Means,7.7671217253830385,14.505182886228209,30.75386173175183,0.9579499797061889,0.9659757721198573,0.3655517101287842
0.1,Spectral,8.15172484614781,16.202616432141763,29.79262289023001,0.962067102924332,0.942458712103184,0.8601353168487549
0.1,DBSCAN,15.980017135744214,20.839181811813805,27.60671263608664,0.9005302023719575,0.8834904640760879,11.10867691040039
0.1,DBSCANR,6.795766067363138,15.569076095555474,30.13906908365964,0.9672718600062942,0.9540756439517444,10.57368516921997
0.1,AR-DBSCAN,15.481665395985672,20.823830999102682,27.613113299989767,0.9035280634143288,0.8832723644828733,8.974589824676514
0.1,GB-DBSCAN,13.133783924051171,18.363487688889546,28.705222546614518,0.915648466975387,0.8967616023287354,46.33747959136963
0.1,HDBSCAN,5.520603052936195,14.151558175908052,30.968240688682954,0.9736284800861026,0.9638125532891716,7.829703092575073
0.1,KNN-DBSCAN,15.980017135744214,20.839181811813805,27.60671263608664,0.9005302023719575,0.8834904640760879,11.042253732681274
0.1,K-Means,11.339028311997431,23.208295134314007,28.799512195878805,0.9630794075815945,0.9783259252739515,0.34620237350463867
0.1,Spectral,10.651512543872894,22.77513554596497,28.96315756181548,0.9662795010874897,0.9747503379704331,0.943082332611084
0.1,DBSCAN,32.08411577706041,38.451466467064996,24.4141188161824,0.8835741979092953,0.8846128170894526,12.59830117225647
0.1,DBSCANR,11.578384037541344,24.79827738980725,28.22394669593756,0.9627324631816768,0.9726148796498906,10.405103206634521
